"year","year_final","delta_years","size","sizeNext","surv","fec","stage","stageNext","number","damagedNext","site_code","growth_rate","recruit","Ploidy_level","geneticSexID","n_small_trees","n_medium_trees","Cos.aspect","Elevation","basal_area_density_live","plot_area_m2","SWE.0","SWE.1","SWE.2","SWE.3","SWE.4","SWE.5","PPT.0","PPT.1","PPT.2","PPT.3","PPT.4","PPT.5"
2018,2020,2,5.4,6,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.3,FALSE,"triploid","male",12,0,-0.386266661274871,2945.00654932051,0.00597537347215935,69.3977817177985,17.0983600616455,236.606552124023,11.8360652923584,115.540985107422,45.2459030151367,57.6393432617188,42.3780018985271,57.16200324893,45.3920021653175,97.0150035321712,93.8290042281151,104.955005258322
2020,2023,3,26.1,26.9,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.266666666666666,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,26,26.3,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.1,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,6.1,7,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.3,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,25.6,25.9,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.099999999999999,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,23.2,22.9,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",-0.1,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,29,29.6,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.2,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,21.4,21.4,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,27.8,28.5,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.233333333333333,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,24.3,24.8,TRUE,0,"continuous","continuous",1,TRUE,"KJORG",0.166666666666667,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,6,6.2,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.0666666666666667,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2020,2023,3,27.9,28.5,TRUE,0,"continuous","continuous",1,FALSE,"KJORG",0.2,FALSE,"triploid","male",21,0,-0.386266661274871,2945.00654932051,0.00716531190926276,66.47610054996,158.737701416016,56.6557388305664,20.1475410461426,17.0983600616455,236.606552124023,11.8360652923584,25.0890005230904,76.9060005545616,104.289999604225,42.3780018985271,57.16200324893,45.3920021653175
2018,2023,5,6.6,9.2,TRUE,0,"continuous","continuous",1,FALSE,"KJZR",0.52,FALSE,"triploid","male",12,5,-0.616299734806682,2979.76060578672,0.00371144972451791,136.847775990371,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
2018,2023,5,22.4,24.6,TRUE,0,"continuous","continuous",1,FALSE,"KLLJ",0.440000000000001,FALSE,"triploid","male",17,0,-0.391683312031308,2825.77527271915,0.00322208284023669,132.732289614169,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
2018,2020,2,19,19,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,10.4,9.7,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",-0.350000000000001,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,15.9,16,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.0499999999999998,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,6.4,6.5,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.0499999999999998,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,12.7,12.7,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,9.4,9.6,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.0999999999999996,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,12.7,12.7,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,14.2,13.6,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",-0.3,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,8.7,9.1,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.2,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2018,2020,2,9.1,9.2,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.0499999999999998,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0095875625,12.5663706143592,8.0819673538208,228.377044677734,0.868852436542511,42,0.688524603843689,0.508196711540222,46.2190023958683,58.7190032303333,40.3220021426678,98.4020041823387,93.4870049655437,122.290004909039
2020,2023,3,19,19.3,TRUE,0,"continuous","continuous",1,FALSE,"KLNJA",0.1,FALSE,"diploid","male",11,1,0.469513040869241,2997.50104012466,0.0105297091412742,11.3411494794592,160.885238647461,44.803279876709,11.5245904922485,8.0819673538208,228.377044677734,0.868852436542511,28.1019999682903,92.9230000078678,119.012999922037,46.2190023958683,58.7190032303333,40.3220021426678
2018,2023,5,16.5,17.3,TRUE,0,"continuous","continuous",1,FALSE,"KLVF",0.16,FALSE,"triploid","male",1,0,-0.623828448828037,2987.67098007241,0.0195396433470508,22.9022104446696,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.9030006229877,82.0199987590313,112.80700057745,43.4940019845963,59.9530024826527,45.5430024564266
2018,2023,5,38.2,39.1,TRUE,0,"continuous","continuous",1,TRUE,"KLYD",0.18,FALSE,"triploid","male",0,0,-0.599304388162122,2819.81987649074,0.00489247589531681,136.847775990371,204.344268798828,18.9016399383545,9.77049160003662,5.0819673538208,315.344268798828,13.6065578460693,28.2569996714592,82.9989991486073,113.185000658035,44.0510024130344,60.6560020744801,46.9070017039776
2018,2020,2,26,25,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",-0.5,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,8.3,8.3,FALSE,0,"continuous","continuous",1,FALSE,"KLZG",0,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,9,9,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",0,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,17.1,17.8,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",0.35,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,25.6,26,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",0.199999999999999,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,21.5,20.3,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",-0.6,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,18.6,18.4,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",-0.100000000000001,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,22.8,22.6,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",-0.0999999999999996,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,14.3,14.9,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",0.3,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2018,2020,2,14.5,14.4,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",-0.0499999999999998,FALSE,"unknown","female",4,1,-0.836211663740482,2943.39600286366,0.00171961954129786,160.606070433144,34.6557388305664,334.836059570312,13.5737705230713,108.819671630859,36.9508209228516,0.704918026924133,43.8080022931099,61.7300028204918,50.1770017147064,99.366003215313,93.8090040683746,104.873006492853
2020,2023,3,25,25.7,TRUE,0,"continuous","continuous",1,FALSE,"KLZG",0.233333333333333,FALSE,"unknown","female",2,0,-0.836211663740482,2943.39600286366,0.00172939795918367,153.9380400259,159.40983581543,47.8688507080078,20.2295093536377,34.6557388305664,334.836059570312,13.5737705230713,28.2639995217323,84.8539987802505,117.888998985291,43.8080022931099,61.7300028204918,50.1770017147064
2018,2023,5,35.2,35.8,TRUE,0,"continuous","continuous",1,FALSE,"KNCV",0.119999999999999,FALSE,"unknown","male",16,3,-0.670146984986215,3023.4297371224,0.00741714677640604,91.6088417786784,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
2018,2020,2,11.1,11.6,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.25,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,5.8,6.2,TRUE,0,"continuous","continuous",1,TRUE,"KNTIE",0.2,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,12,12.3,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.15,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,6.4,7,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.3,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,31.9,32,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.0500000000000007,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,32.7,32.9,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.0999999999999979,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,12.3,12.5,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.0999999999999996,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,7.4,7.5,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.0499999999999998,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,30,30.4,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.199999999999999,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,37.2,37.2,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2018,2020,2,9.9,10.6,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.35,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00446476504093984,88.2473376393373,36.3442611694336,195.918029785156,20.7049179077148,92.7377014160156,68.5081939697266,188.016387939453,48.3040021657944,59.4230034947395,35.7930016219616,95.9410035312176,94.0120040476322,145.052007704973
2020,2023,3,11.6,12.2,TRUE,0,"continuous","continuous",1,FALSE,"KNTIE",0.2,FALSE,"triploid","female",1,3,-0.854598765624597,3040.59202932055,0.00422525619834711,95.0331777710912,187.245895385742,44.8360633850098,7.80327892303467,36.3442611694336,195.918029785156,20.7049179077148,23.5379996299744,80.474000453949,117.403999209404,48.3040021657944,59.4230034947395,35.7930016219616
2018,2020,2,13.8,14.1,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0.149999999999999,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,20.2,20.4,TRUE,0,"continuous","continuous",1,TRUE,"KQTMD",0.0999999999999996,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,22.7,23,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0.15,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,20.3,20.3,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,19.3,19.5,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0.0999999999999996,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,16.6,16.6,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2020,2,29.5,29.6,TRUE,0,"continuous","continuous",1,FALSE,"KQTMD",0.0500000000000007,FALSE,"triploid","male",0,0,-0.663684232224187,3068.88763227939,0.00375822222222222,63.6172512351933,37.163932800293,483.475402832031,11.6065578460693,150.655731201172,32.6393432617188,25.4590167999268,44.2280021905899,59.8820032775402,43.352001786232,97.7090036273003,95.4450054168701,112.74100497365
2018,2023,5,23.9,24.4,TRUE,0,"continuous","continuous",1,FALSE,"KTDS",0.1,FALSE,"triploid","unknown",1,1,-0.651286998453246,3026.65886408449,0.00487780073461892,136.847775990371,243.983612060547,51.0655746459961,19.2786884307861,37.163932800293,483.475402832031,11.6065578460693,25.6779993772507,85.2079998850822,115.853000044823,44.2280021905899,59.8820032775402,43.352001786232
2018,2020,2,23.4,23.6,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.100000000000001,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,29.5,29.4,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",-0.0500000000000007,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,25.3,26.2,TRUE,0,"continuous","continuous",1,TRUE,"KXAYQ",0.449999999999999,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,19.1,19.5,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.199999999999999,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,26.4,26.7,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.15,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,26,26.9,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.449999999999999,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,30,30.4,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.199999999999999,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,25.5,25.8,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.15,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,29.2,29.2,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,32,32.4,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.199999999999999,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,27.9,28.5,TRUE,0,"continuous","continuous",1,FALSE,"KXAYQ",0.300000000000001,FALSE,"triploid","male",5,0,-0.632608464814308,2985.88584309478,0.00385849247685185,162.860163162095,2.06557369232178,140.245895385742,1.80327868461609,46.5737724304199,5.03278684616089,0.950819730758667,43.4480016827583,56.6760025024414,39.2950015962124,96.714004099369,96.2610033750534,117.159004747868
2018,2020,2,24.8,25.3,TRUE,0,"continuous","continuous",1,TRUE,"KZXQJ",0.25,FALSE,"triploid","unknown",1,1,-0.603120318525591,2891.72442927524,0.00540062618147448,66.47610054996,4.21311473846436,243.032791137695,0.786885261535645,32.2459030151367,3.04918026924133,0.524590134620667,45.2010017633438,59.3320027589798,41.5890011489391,97.961003601551,93.796003729105,118.190005809069
