"site_code","tag","year","date","field_team","unhealthy","cow","n_small_trees","n_medium_trees","n_small_dead","n_medium_dead","n_dead_down","n_standing_dead","site_notes","tree_num","species","found","dist","dir","f1","f2","POM","DBH","tree_notes","wounding_status","deadly_canker","deadly_canker_spp1","deadly_canker_spp2","black_canker","delta_dbh","delta_dbh_questionable","tree_status_dead","tree_status_damaged","tree_status_leaning","tree_status_multistem","Point_Type","Watershed","Latitude","Longitude","X.UTM","Y.UTM","Horz_Prec","Elevation","Cos.aspect","Slope","Summer.Insolation","Soil.type","Geologic.Unit","Fraction.Organic","d15N","d13C","fracN","fracC","Genotype","Ploidy_level"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",3,"P. tremuloides","x",1.8,360,"a","1",NA,23.5,"black canker",NA,NA,NA,NA,NA,0.199999999999999,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",4,"P. tremuloides","x",3.1,316,"cq","1",NA,22,"cytospora, leafhopper",NA,NA,NA,NA,NA,0.600000000000001,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",5,"P. tremuloides","x",2.5,222,"cq","1",NA,17.3,"healed black canker",NA,NA,NA,NA,NA,0.199999999999999,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",6,"P. tremuloides","x",2.8,221,"cq","1",NA,13.6,"healed black canker",NA,NA,NA,NA,NA,0.0999999999999996,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",7,"P. tremuloides","x",5.6,180,"0","a",NA,21.5,NA,NA,NA,NA,NA,NA,-0.100000000000001,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",8,"P. tremuloides","x",6.3,280,"0","a",NA,19.2,NA,NA,NA,NA,NA,NA,0.199999999999999,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",9,"P. tremuloides","x",7.3,230,"0","d",NA,NA,"got fallen on",NA,NA,NA,NA,NA,NA,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",10,"P. tremuloides","x",5.8,216,"cq","1",NA,22,"healed black canker",NA,NA,NA,NA,NA,0.5,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"MEMNL01",341,2020,2020-08-17,"Ben and Courtenay",1,0,11,5,8,1,6,NA,"Wasp nest on ground",11,"P. tremuloides","new",6.6,327,"a","1",NA,23.4,"greasy, cytospora",NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8707589,-107.03193,323724.050000441,4304396.76800083,0.8,2987.40369928177,-0.836921530513966,14.2122104826142,22.9243125915527,"Talus","Qlu",0.108319778299898,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,0,"P. tremuloides","x",0,NA,"a","1",NA,29.2,"tag at 150, conks",NA,NA,NA,NA,NA,0.699999999999999,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,1,"P. tremuloides","x",3.7,216,"a","1",NA,9.6,"low healed black canker?",NA,NA,NA,NA,NA,0.6,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,2,"P. tremuloides","x",3.1,220,"a","1",NA,14.3,"small healed black canker",NA,NA,NA,NA,NA,0.200000000000001,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,3,"P. tremuloides","x",2.1,3.5,"a","1",NA,12,NA,NA,NA,NA,NA,NA,0.5,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,4,"P. tremuloides","x",4.2,110,"a","1",NA,8.4,NA,NA,NA,NA,NA,NA,0.200000000000001,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,5,"P. tremuloides","x",4.3,243,"aq","1",NA,22.5,"leafhoppers, oozing black canker",NA,NA,NA,NA,NA,0.399999999999999,0,FALSE,TRUE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,6,"P. tremuloides","x",5.3,230,"cq","1",NA,21.2,"black canker",NA,NA,NA,NA,NA,0.800000000000001,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,7,"P. tremuloides","x",4.5,256,"0","a",NA,8.6,NA,NA,NA,NA,NA,NA,0.299999999999999,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,8,"P. tremuloides","x",4.2,340,"dq","1",NA,32.6,"large conk",NA,NA,NA,NA,NA,0.200000000000003,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,9,"P. tremuloides","x",4.5,336,"0","d",NA,21.1,"cryptosphoria",NA,NA,NA,NA,NA,0,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,10,"P. tremuloides","x",5.8,76,"bc","1",NA,11,NA,NA,NA,NA,NA,NA,0.6,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"ZRSPK",342,2020,2020-08-17,"Ben and Courtenay",0,0,20,2,1,1,2,NA,NA,11,"P. tremuloides","new",4.3,183,"c","1",NA,6.1,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8710052,-107.02965,323922.472460674,4304419.7013201,0.7,2977.23177430219,-0.936904437208235,14.294969953572,22.7532787322998,"Soil","Qmy",NA,NA,NA,NA,NA,"MEMNL01_341_18","Triploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",0,"P. tremuloides","x",0,NA,"c","1",NA,23.4,NA,NA,NA,NA,NA,NA,1.2,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",1,"P. tremuloides","x",0.75,260,"c","1",NA,6.7,NA,NA,NA,NA,NA,NA,0.2,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",2,"P. tremuloides","x",1.1,250,"c","1",NA,6.1,"healed black canker",NA,NA,NA,NA,NA,-1,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",3,"P. tremuloides","x",1.1,234,"c","1",NA,4.9,"healed black canker",NA,NA,NA,NA,NA,-0.0999999999999996,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",4,"P. tremuloides","x",0.9,124,"cq","1",NA,7.3,"base of stem damaged by snap",NA,NA,NA,NA,NA,0.0999999999999996,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",5,"P. tremuloides","x",2.5,60,"c","1",NA,5.8,"limited black canker low",NA,NA,NA,NA,NA,0.0999999999999996,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",6,"P. tremuloides","x",3.4,45,"cq","1",NA,8,"snap at base",NA,NA,NA,NA,NA,-0.4,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",7,"P. tremuloides","x",2.8,355,"cq","1",NA,6.2,"cytospora",NA,NA,NA,NA,NA,0.9,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",8,"P. tremuloides","x",3.34,154,"cq","1",NA,7.1,NA,NA,NA,NA,NA,NA,-0.2,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",9,"P. tremuloides","x",5.95,155,"0","a",NA,5.3,"cytospora",NA,NA,NA,NA,NA,-0.2,0,TRUE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",10,"P. tremuloides","x",5.85,156,"ciq","1",NA,8.8,"split base",NA,NA,NA,NA,NA,-0.199999999999999,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",11,"P. tremuloides","new",0.2,118,"c","1",NA,5.2,NA,NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",12,"P. tremuloides","new",3.9,310,"c","1",NA,5,"healed black canker",NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",13,"P. tremuloides","new",4.5,300,"a","1",NA,11.4,"healed black canker",NA,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"PWGSM",373,2020,2020-08-17,"Ben and Courtenay",0,0,52,36,7,5,2,NA,"No flowers on tree. Some on ground. IMG 2030",14,"P. tremuloides","new",3.4,270,"cq","1",NA,5,NA,NA,NA,NA,NA,NA,NA,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8663766,-107.06166,321133.660215238,4303968.25459764,0.7,3181.09159841044,-0.51127595537313,33.0583490483502,22.5112991333008,"Talus","Qlf",NA,NA,NA,NA,NA,"PWGSM","Diploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,0,"P. tremuloides","x",0,NA,"ac","1",NA,47.5,"Black (healed)",NA,NA,NA,NA,NA,1.2,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,1,"P. tremuloides","x",0.6,169,"ac","1",NA,8.2,NA,NA,NA,NA,NA,NA,-0.300000000000001,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,2,"P. tremuloides","x",2.7,219,"ac","1",NA,50.8,"DBH checked x2",NA,NA,NA,NA,NA,1.09999999999999,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,3,"P. tremuloides","x",2.7,164,"acq","1",NA,11.2,"Conk",NA,NA,NA,NA,NA,-0.200000000000001,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,4,"P. tremuloides","x",2.9,167,"acq","1",NA,44.9,NA,NA,NA,NA,NA,NA,0.799999999999997,0,FALSE,TRUE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,5,"P. tremuloides","x",3.8,171,"ah","1",NA,37.7,NA,NA,NA,NA,NA,NA,1,0,FALSE,FALSE,FALSE,TRUE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,6,"P. tremuloides","x",4,158,"0h","a",NA,9.1,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,FALSE,TRUE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,7,"P. tremuloides","x",5.1,211,"ah","1",NA,39.1,"conk, black",NA,NA,NA,NA,NA,0.700000000000003,0,FALSE,FALSE,FALSE,TRUE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,8,"P. tremuloides","x",5,217,"ahq","1",NA,42.3,NA,NA,NA,NA,NA,NA,0.199999999999996,0,FALSE,TRUE,FALSE,TRUE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,9,"P. tremuloides","x",5,250,"ac","1",NA,8.2,NA,NA,NA,NA,NA,NA,0.499999999999999,0,FALSE,FALSE,TRUE,FALSE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"DKWBZ",351,2020,2020-08-03,"Gavin and Aidan",0,0,12,2,3,1,1,NA,NA,10,"P. tremuloides","x",5.4,311,"ah","1",NA,13.6,NA,NA,NA,NA,NA,NA,-0.200000000000001,0,FALSE,FALSE,FALSE,TRUE,"Random","Coal Creek",38.8690164,-107.05138,322032.203893438,4304241.13131062,2.2,3136.57524890362,-0.916188094258593,17.2215617437043,23.344612121582,"Soil","Qdu",NA,NA,NA,NA,NA,"DKWBZ_351_18","Triploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,0,"P. tremuloides","x",0,NA,"a","1",NA,25,"healed black canker",NA,NA,NA,NA,NA,-1,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,1,"P. tremuloides","x",0.1,222,"0h","a",NA,8.3,NA,NA,NA,NA,NA,NA,0,0,TRUE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,2,"P. tremuloides","x",0.28,225,"ch","1",NA,9,NA,NA,NA,NA,NA,NA,0,0,FALSE,FALSE,TRUE,TRUE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,3,"P. tremuloides","x",0.58,224,"c","1",NA,17.8,"healed black canker",NA,NA,NA,NA,NA,0.699999999999999,0,FALSE,FALSE,TRUE,FALSE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,4,"P. tremuloides","x",1.29,180,"a","1",NA,26,"healed black canker",NA,NA,NA,NA,NA,0.399999999999999,0,FALSE,FALSE,FALSE,FALSE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,5,"P. tremuloides","x",5,262,"ah","1",NA,20.3,NA,NA,NA,NA,NA,NA,-1.2,1,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
"KLZG",141,2020,2020-08-17,"Ben and Courtenay",0,0,2,0,0,0,0,NA,NA,6,"P. tremuloides","x",5.6,268,"ah","1",NA,18.4,"healed black canker",NA,NA,NA,NA,NA,-0.200000000000003,0,FALSE,FALSE,FALSE,TRUE,"Grid","Coal Creek",38.8622402,-107.05025,322113.352388532,4303486.879933,0.9,2943.39600286366,-0.836211663740482,21.6625968712765,23.4524517059326,"Soil","Qmy",NA,NA,NA,NA,NA,"KLZG","Diploid"
